"X.AMRS.EPS.","X.GRWG.EPS.","U.STZ.EPS.","U.IIPR.EPS.","X.CARA.EPS.","X.TLRY.EPS.","X.SNDL.EPS.","X.CNTTQ.EPS."
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,10.31,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.44,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.21
0,0,13.32,0.56,0,0,0,0.19
0,0,13.32,0.56,0,0,0,0.19
0,0,13.32,0.56,0,0,0,0.19
0,0,13.32,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.56,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,12.54,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0.19
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.75,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,15.53,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,0.95,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,10.87,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.11,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,2.89,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,1.56,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0,4.04,2.03,0,0,0,0
0,0.05,4.04,2.03,0,0,0,0
0,0.05,4.04,2.03,0,0,0,0
0,0.05,4.04,2.03,0,0,0,0
0,0.05,4.04,2.03,0,0,0,0
0,0.05,4.04,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.03,0,0,0,0
0,0.05,0,2.45,0,0,0,0
0,0.05,0,2.45,0,0,0,0
0,0.05,0,2.45,0,0,0,0
0,0.05,0,2.45,0,0,0,0
0,0.05,0,2.45,0,0,0,0
0,0.05,0,2.45,0,0,0,0
0,0.05,0,2.45,0,0,0,0
0,0.05,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.45,0,0,0,0
0,0,0.29,2.84,0,0,0,0
0,0,0.29,2.84,0,0,0,0
0,0,0.29,2.84,0,0,0,0
0,0,0.29,2.84,0,0,0,0
0,0,0.29,2.84,0,0,0,0
0,0,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,0.29,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,2.84,0,0,0,0
0,0.02,5.49,3.11,0,0,0,0
0,0.02,5.49,3.11,0,0,0,0
0,0.02,5.49,3.11,0,0,0,0
0,0.02,5.49,3.11,0,0,0,0
0,0.02,5.49,3.11,0,0,0,0
0,0.02,5.49,3.11,0,0,0,0
0,0.02,5.49,3.11,0,0,0,0
0,0.02,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,5.49,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.11,0,0,0,0
0,0.07,9.47,3.26,0,0,0,0
0,0.07,9.47,3.26,0,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
0,0.07,9.47,3.26,0.17,0,0,0
